time,open,high,low,close,volume
1700000000,100.0,101.0,99.0,100.0,1000.0
1700003600,100.0,104.4153467384692,99.0,103.4153467384692,1000.0
1700007200,103.4153467384692,107.33884872719618,102.4153467384692,106.33884872719618,1000.0
1700010800,106.33884872719618,109.35631268773781,105.33884872719618,108.35631268773781,1000.0
1700014400,108.35631268773781,110.19658882433204,107.35631268773781,109.19658882433204,1000.0
1700018000,109.19658882433204,110.19658882433204,107.77437941460545,108.77437941460545,1000.0
1700021600,108.77437941460545,109.77437941460545,106.2037054444092,107.2037054444092,1000.0
1700025200,107.2037054444092,108.2037054444092,103.77990520124723,104.77990520124723,1000.0
1700028800,104.77990520124723,105.77990520124723,100.93300685257937,101.93300685257937,1000.0
1700032400,101.93300685257937,102.93300685257937,98.15983645364118,99.15983645364118,1000.0
1700036000,99.15983645364118,100.15983645364118,95.94558003753657,96.94558003753657,1000.0
1700039600,96.94558003753657,97.94558003753657,94.68718340888387,95.68718340888387,1000.0
1700043200,95.68718340888387,96.68718340888387,94.63068312931327,95.63068312931327,1000.0
1700046800,95.63068312931327,97.83236275423879,94.63068312931327,96.83236275423879,1000.0
1700050400,96.83236275423879,100.14986689702144,95.83236275423879,99.14986689702144,1000.0
1700054000,99.14986689702144,103.2646760144086,98.14986689702144,102.2646760144086,1000.0
1700057600,102.2646760144086,106.73239363880394,101.2646760144086,105.73239363880394,1000.0
1700061200,105.73239363880394,110.05290680910886,104.73239363880394,109.05290680910886,1000.0
1700064800,109.05290680910886,112.74934291079323,108.05290680910886,111.74934291079323,1000.0
1700068400,111.74934291079323,114.4433573762519,110.74934291079323,113.4433573762519,1000.0
1700072000,113.4433573762519,114.91486597298706,112.4433573762519,113.91486597298706,1000.0
1700075600,113.91486597298706,114.91486597298706,112.13679126470625,113.13679126470625,1000.0
1700079200,113.13679126470625,114.13679126470625,110.27933754313409,111.27933754313409,1000.0
1700082800,111.27933754313409,112.27933754313409,107.68311931280198,108.68311931280198,1000.0
1700086400,108.68311931280198,109.68311931280198,104.80538575021615,105.80538575021615,1000.0
1700090000,105.80538575021615,106.80538575021615,102.14783111288504,103.14783111288504,1000.0
1700093600,103.14783111288504,104.14783111288504,100.17738824731477,101.17738824731477,1000.0
1700097200,101.17738824731477,102.17738824731477,99.25251015946806,100.25251015946806,1000.0
1700100800,100.25251015946806,101.56657816678947,99.25251015946806,100.56657816678947,1000.0
1700104400,100.56657816678947,103.11737124025034,99.56657816678947,102.11737124025034,1000.0
1700108000,102.11737124025034,105.70741665599652,101.11737124025034,104.70741665599652,1000.0
1700111600,104.70741665599652,108.97516659641352,103.70741665599652,107.97516659641352,1000.0
1700115200,107.97516659641352,112.4520786008123,106.97516659641352,111.4520786008123,1000.0
1700118800,111.4520786008123,115.6365881176578,110.4520786008123,114.6365881176578,1000.0
1700122400,114.6365881176578,118.07329451885198,113.6365881176578,117.07329451885198,1000.0
1700126000,117.07329451885198,119.42485884555896,116.07329451885198,118.42485884555896,1000.0
1700129600,118.42485884555896,119.52526221239421,117.42485884555896,118.52526221239421,1000.0
1700133200,118.52526221239421,119.52526221239421,116.40601653900252,117.40601653900252,1000.0
1700136800,117.40601653900252,118.40601653900252,114.29118951083039,115.29118951083039,1000.0
1700140400,115.29118951083039,116.29118951083039,111.56202921839554,112.56202921839554,1000.0
1700144000,112.56202921839554,113.56202921839554,108.69677346667947,109.69677346667947,1000.0
1700147600,109.69677346667947,110.69677346667947,106.19514654121639,107.19514654121639,1000.0
1700151200,107.19514654121639,108.19514654121639,104.49946373134796,105.49946373134796,1000.0
1700154800,105.49946373134796,106.49946373134796,103.92479947166724,104.92479947166724,1000.0
1700158400,104.92479947166724,106.60924401665501,103.92479947166724,105.60924401665501,1000.0
1700162000,105.60924401665501,108.4921020258266,104.60924401665501,107.4921020258266,1000.0
1700165600,107.4921020258266,111.32347502342485,106.4921020258266,110.32347502342485,1000.0
1700169200,110.32347502342485,114.70371487297305,109.32347502342485,113.70371487297305,1000.0
1700172800,113.70371487297305,118.1465194305592,112.70371487297305,117.1465194305592,1000.0
1700176400,117.1465194305592,121.15570896054508,116.1465194305592,120.15570896054508,1000.0
1700180000,120.15570896054508,123.30356200582102,119.15570896054508,122.30356200582102,1000.0
1700183600,122.30356200582102,124.29834320114135,121.30356200582102,123.29834320114135,1000.0
1700187200,123.29834320114135,124.29834320114135,122.03036187261792,123.03036187261792,1000.0
1700190800,123.03036187261792,124.03036187261792,120.58928978324785,121.58928978324785,1000.0
1700194400,121.58928978324785,122.58928978324785,118.25000393323953,119.25000393323953,1000.0
1700198000,119.25000393323953,120.25000393323953,115.42918952567678,116.42918952567678,1000.0
1700201600,116.42918952567678,117.42918952567678,112.61955453502851,113.61955453502851,1000.0
1700205200,113.61955453502851,114.61955453502851,110.31204195164604,111.31204195164604,1000.0
1700208800,111.31204195164604,112.31204195164604,108.91832067844368,109.91832067844368,1000.0
1700212400,109.91832067844368,110.91832067844368,108.70579206290698,109.70579206290698,1000.0
1700216000,109.70579206290698,111.75537310394701,108.70579206290698,110.75537310394701,1000.0
1700219600,110.75537310394701,113.94872143697583,109.75537310394701,112.94872143697583,1000.0
1700223200,112.94872143697583,116.98691899116221,111.94872143697583,115.98691899116221,1000.0
1700226800,115.98691899116221,120.43766458020383,114.98691899116221,119.43766458020383,1000.0
1700230400,119.43766458020383,123.80352475420312,118.43766458020383,122.80352475420312,1000.0
1700234000,122.80352475420312,126.60046760383682,121.80352475420312,125.60046760383682,1000.0
1700237600,125.60046760383682,128.4342807559416,124.60046760383682,127.43428075594159,1000.0
1700241200,127.43428075594159,129.06280883929247,126.43428075594159,128.06280883929247,1000.0
1700244800,128.06280883929247,129.06280883929247,126.43418449320579,127.43418449320579,1000.0
1700248400,127.43418449320579,128.4341844932058,124.69501708333114,125.69501708333114,1000.0
1700252000,125.69501708333114,126.69501708333114,122.16724630646296,123.16724630646296,1000.0
1700255600,123.16724630646296,124.16724630646296,119.29731499122853,120.29731499122853,1000.0
1700259200,120.29731499122853,121.29731499122853,116.5856855918354,117.5856855918354,1000.0
1700262800,117.5856855918354,118.5856855918354,114.50782817072307,115.50782817072307,1000.0
1700266400,115.50782817072307,116.50782817072307,113.43915413034252,114.43915413034252,1000.0
1700270000,114.43915413034252,115.5957470072571,113.43915413034252,114.5957470072571,1000.0
1700273600,114.5957470072571,117.00024763296538,113.5957470072571,116.00024763296538,1000.0
1700277200,116.00024763296538,119.47827964443414,115.00024763296538,118.47827964443414,1000.0
1700280800,118.47827964443414,122.68597967763293,117.47827964443414,121.68597967763293,1000.0
1700284400,121.68597967763293,126.16428583184471,120.68597967763293,125.16428583184471,1000.0
