time,open,high,low,close,volume
1700000000,100.0,100.5,99.5,100.0,1000.0
1700003600,100.0,100.55,99.5,100.05,1000.0
1700007200,100.05,100.6,99.55,100.1,1000.0
1700010800,100.1,100.65,99.6,100.15,1000.0
1700014400,100.15,100.7,99.65,100.2,1000.0
1700018000,100.2,100.75,99.7,100.25,1000.0
1700021600,100.25,100.8,99.75,100.3,1000.0
1700025200,100.3,100.85,99.8,100.35,1000.0
1700028800,100.35,100.9,99.85,100.4,1000.0
1700032400,100.4,100.95,99.9,100.45,1000.0
1700036000,100.45,101.0,99.95,100.5,1000.0
1700039600,100.5,101.05,100.0,100.55,1000.0
1700043200,100.55,101.1,100.05,100.6,1000.0
1700046800,100.6,101.15,100.1,100.65,1000.0
1700050400,100.65,101.2,100.15,100.7,1000.0
1700054000,100.7,101.25,100.2,100.75,1000.0
1700057600,100.75,101.3,100.25,100.8,1000.0
1700061200,100.8,101.35,100.3,100.85,1000.0
1700064800,100.85,101.4,100.35,100.9,1000.0
1700068400,100.9,101.45,100.4,100.95,1000.0
1700072000,100.95,101.5,100.45,101.0,1000.0
1700075600,101.0,101.55,100.5,101.05,1000.0
1700079200,101.05,101.6,100.55,101.1,1000.0
1700082800,101.1,101.65,100.6,101.15,1000.0
1700086400,101.15,101.7,100.65,101.2,1000.0
1700090000,101.2,101.75,100.7,101.25,1000.0
1700093600,101.25,101.8,100.75,101.3,1000.0
1700097200,101.3,101.85,100.8,101.35,1000.0
1700100800,101.35,101.9,100.85,101.4,1000.0
1700104400,101.4,101.95,100.9,101.45,1000.0
1700108000,101.45,102.0,100.95,101.5,1000.0
1700111600,101.5,102.05,101.0,101.55,1000.0
1700115200,101.55,102.1,101.05,101.6,1000.0
1700118800,101.6,102.15,101.1,101.65,1000.0
1700122400,101.65,102.2,101.15,101.7,1000.0
1700126000,101.7,102.25,101.2,101.75,1000.0
1700129600,101.75,102.3,101.25,101.8,1000.0
1700133200,101.8,102.35,101.3,101.85,1000.0
1700136800,101.85,102.4,101.35,101.9,1000.0
1700140400,101.9,102.45,101.4,101.95,1000.0
1700144000,101.95,102.5,101.45,102.0,1000.0
1700147600,102.0,113.24448832073722,101.5,112.74448832073722,1000.0
1700151200,112.74448832073722,113.24448832073722,111.30195684583508,111.80195684583508,1000.0
1700154800,111.80195684583508,112.30195684583508,99.75705167028102,100.25705167028102,1000.0
1700158400,100.25705167028102,100.75705167028102,90.2807751133258,90.7807751133258,1000.0
1700162000,90.7807751133258,94.2835160931553,90.2807751133258,93.7835160931553,1000.0
1700165600,93.7835160931553,106.53849636216054,93.2835160931553,106.03849636216054,1000.0
1700169200,106.03849636216054,114.708018806524,105.53849636216054,114.208018806524,1000.0
1700172800,114.208018806524,114.708018806524,108.91900631470115,109.41900631470115,1000.0
1700176400,109.41900631470115,109.91900631470115,96.45956927469615,96.95956927469615,1000.0
1700180000,96.95956927469615,97.45956927469615,90.00011752139156,90.50011752139156,1000.0
1700183600,90.50011752139156,97.6542304255848,90.00011752139156,97.1542304255848,1000.0
1700187200,97.1542304255848,110.20488217648669,96.6542304255848,109.70488217648669,1000.0
1700190800,109.70488217648669,114.99126357129536,109.20488217648669,114.49126357129536,1000.0
1700194400,114.49126357129536,114.99126357129536,105.83742028094841,106.33742028094841,1000.0
1700198000,106.33742028094841,106.83742028094841,93.70857589157052,94.20857589157052,1000.0
1700201600,94.20857589157052,94.70857589157052,90.91386602498251,91.41386602498251,1000.0
1700205200,91.41386602498251,101.56201169022965,90.91386602498251,101.06201169022965,1000.0
1700208800,101.06201169022965,113.16408485008527,100.56201169022965,112.66408485008527,1000.0
1700212400,112.66408485008527,114.0958903443082,112.16408485008527,113.5958903443082,1000.0
1700216000,113.5958903443082,114.0958903443082,102.39378428851515,102.89378428851515,1000.0
1700219600,102.89378428851515,103.39378428851515,91.80775158616382,92.30775158616382,1000.0
1700223200,92.30775158616382,93.96093127967256,91.80775158616382,93.46093127967256,1000.0
1700226800,93.46093127967256,105.64776004244591,92.96093127967256,105.14776004244591,1000.0
1700230400,105.14776004244591,115.15142113391238,104.64776004244591,114.65142113391238,1000.0
1700234000,114.65142113391238,115.15142113391238,111.14088037986114,111.64088037986114,1000.0
1700237600,111.64088037986114,112.14088037986114,98.96072045738961,99.46072045738961,1000.0
1700241200,99.46072045738961,99.96072045738961,90.97615500094557,91.47615500094557,1000.0
1700244800,91.47615500094557,96.96741946665126,90.97615500094557,96.46741946665126,1000.0
1700248400,96.46741946665126,109.5346617162595,95.96741946665126,109.0346617162595,1000.0
1700252000,109.0346617162595,115.9989423212872,108.5346617162595,115.4989423212872,1000.0
1700255600,115.4989423212872,115.9989423212872,108.35068568003068,108.85068568003068,1000.0
1700259200,108.85068568003068,109.35068568003068,95.9097986094288,96.4097986094288,1000.0
1700262800,96.4097986094288,96.9097986094288,91.32641939390558,91.82641939390558,1000.0
1700266400,91.82641939390558,100.663940781997,91.32641939390558,100.163940781997,1000.0
1700270000,100.163940781997,112.86569511325973,99.663940781997,112.36569511325973,1000.0
1700273600,112.36569511325973,115.65215099152289,111.86569511325973,115.15215099152289,1000.0
1700277200,115.15215099152289,115.65215099152289,105.03288820592485,105.53288820592485,1000.0
1700280800,105.53288820592485,106.03288820592485,93.57455213447784,94.07455213447784,1000.0
1700284400,94.07455213447784,94.57455213447784,92.85354170793502,93.35354170793502,1000.0
