time,open,high,low,close,volume
1700000000,100.0,100.2,99.8,100.0,1000.0
1700003600,100.0,100.22,99.8,100.02,1000.0
1700007200,100.02,100.24000000000001,99.82,100.04,1000.0
1700010800,100.04,100.26,99.84,100.06,1000.0
1700014400,100.06,100.28,99.86,100.08,1000.0
1700018000,100.08,100.3,99.88,100.1,1000.0
1700021600,100.1,100.32000000000001,99.89999999999999,100.12,1000.0
1700025200,100.12,100.34,99.92,100.14,1000.0
1700028800,100.14,100.36,99.94,100.16,1000.0
1700032400,100.16,100.38000000000001,99.96,100.18,1000.0
1700036000,100.18,100.4,99.98,100.2,1000.0
1700039600,100.2,100.42,100.0,100.22,1000.0
1700043200,100.22,100.44,100.02,100.24,1000.0
1700046800,100.24,100.46000000000001,100.03999999999999,100.26,1000.0
1700050400,100.26,100.48,100.06,100.28,1000.0
1700054000,100.28,100.5,100.08,100.3,1000.0
1700057600,100.3,100.52,100.1,100.32,1000.0
1700061200,100.32,100.54,100.11999999999999,100.34,1000.0
1700064800,100.34,100.56,100.14,100.36,1000.0
1700068400,100.36,100.58,100.16,100.38,1000.0
1700072000,100.38,100.60000000000001,100.17999999999999,100.4,1000.0
1700075600,100.4,100.62,100.2,100.42,1000.0
1700079200,100.42,100.64,100.22,100.44,1000.0
1700082800,100.44,100.66,100.24,100.46,1000.0
1700086400,100.46,100.68,100.25999999999999,100.48,1000.0
1700090000,100.48,100.7,100.28,100.5,1000.0
1700093600,100.5,100.72,100.3,100.52,1000.0
1700097200,100.52,100.74000000000001,100.32,100.54,1000.0
1700100800,100.54,100.76,100.34,100.56,1000.0
1700104400,100.56,100.78,100.36,100.58,1000.0
1700108000,100.58,100.8,100.38,100.6,1000.0
1700111600,100.6,100.82000000000001,100.39999999999999,100.62,1000.0
1700115200,100.62,100.84,100.42,100.64,1000.0
1700118800,100.64,100.86,100.44,100.66,1000.0
1700122400,100.66,100.88000000000001,100.46,100.68,1000.0
1700126000,100.68,100.9,100.48,100.7,1000.0
1700129600,100.7,100.92,100.5,100.72,1000.0
1700133200,100.72,100.94,100.52,100.74,1000.0
1700136800,100.74,100.96000000000001,100.53999999999999,100.76,1000.0
1700140400,100.76,100.98,100.56,100.78,1000.0
1700144000,100.78,101.0,100.58,100.8,1000.0
1700147600,100.8,101.02,100.6,100.82,1000.0
1700151200,100.82,101.04,100.61999999999999,100.84,1000.0
1700154800,100.84,101.06,100.64,100.86,1000.0
1700158400,100.86,101.08,100.66,100.88,1000.0
1700162000,100.88,101.10000000000001,100.67999999999999,100.9,1000.0
1700165600,100.9,101.12,100.7,100.92,1000.0
1700169200,100.92,101.14,100.72,100.94,1000.0
1700172800,100.94,101.16,100.74,100.96,1000.0
1700176400,100.96,101.18,100.75999999999999,100.98,1000.0
1700180000,100.98,101.2,100.78,101.0,1000.0
1700183600,101.0,101.22,100.8,101.02,1000.0
1700187200,101.02,101.24000000000001,100.82,101.04,1000.0
1700190800,101.04,101.26,100.84,101.06,1000.0
1700194400,101.06,101.28,100.86,101.08,1000.0
1700198000,101.08,101.3,100.88,101.1,1000.0
1700201600,101.1,101.32000000000001,100.89999999999999,101.12,1000.0
1700205200,101.12,101.34,100.92,101.14,1000.0
1700208800,101.14,101.36,100.94,101.16,1000.0
1700212400,101.16,101.38000000000001,100.96,101.18,1000.0
