time,open,high,low,close,volume
1700000000,100.0,100.5,99.5,100.0,1000.0
1700003600,100.0,100.5,99.5,100.0,1000.0
1700007200,100.0,100.5,99.5,100.0,1000.0
1700010800,100.0,100.5,99.5,100.0,1000.0
1700014400,100.0,100.5,99.5,100.0,1000.0
1700018000,100.0,100.5,99.5,100.0,1000.0
1700021600,100.0,100.5,99.5,100.0,1000.0
1700025200,100.0,100.5,99.5,100.0,1000.0
1700028800,100.0,100.5,99.5,100.0,1000.0
1700032400,100.0,100.5,99.5,100.0,1000.0
1700036000,100.0,100.5,99.5,100.0,1000.0
1700039600,100.0,100.5,99.5,100.0,1000.0
1700043200,100.0,100.5,99.5,100.0,1000.0
1700046800,100.0,100.5,99.5,100.0,1000.0
1700050400,100.0,100.5,99.5,100.0,1000.0
1700054000,100.0,100.5,99.5,100.0,1000.0
1700057600,100.0,100.5,99.5,100.0,1000.0
1700061200,100.0,100.5,99.5,100.0,1000.0
1700064800,100.0,100.5,99.5,100.0,1000.0
1700068400,100.0,100.5,99.5,100.0,1000.0
1700072000,100.0,100.5,99.5,100.0,1000.0
1700075600,100.0,100.5,99.5,100.0,1000.0
1700079200,100.0,100.5,99.5,100.0,1000.0
1700082800,100.0,100.5,99.5,100.0,1000.0
1700086400,100.0,100.5,99.5,100.0,1000.0
1700090000,100.0,100.5,99.5,100.0,1000.0
1700093600,100.0,100.5,99.5,100.0,1000.0
1700097200,100.0,100.5,99.5,100.0,1000.0
1700100800,100.0,100.5,99.5,100.0,1000.0
1700104400,100.0,100.5,99.5,100.0,1000.0
1700108000,100.0,100.5,99.5,100.0,1000.0
1700111600,100.0,100.5,99.5,100.0,1000.0
1700115200,100.0,100.5,99.5,100.0,1000.0
1700118800,100.0,100.5,99.5,100.0,1000.0
1700122400,100.0,100.5,99.5,100.0,1000.0
1700126000,100.0,100.5,99.5,100.0,1000.0
1700129600,100.0,100.5,99.5,100.0,1000.0
1700133200,100.0,100.5,99.5,100.0,1000.0
1700136800,100.0,100.5,99.5,100.0,1000.0
1700140400,100.0,100.5,99.5,100.0,1000.0
1700144000,100.0,100.5,99.5,100.0,1000.0
1700147600,100.0,102.5,99.5,102.0,1000.0
1700151200,102.0,104.5,101.5,104.0,1000.0
1700154800,104.0,106.5,103.5,106.0,1000.0
1700158400,106.0,108.5,105.5,108.0,1000.0
1700162000,108.0,110.5,107.5,110.0,1000.0
1700165600,110.0,112.5,109.5,112.0,1000.0
1700169200,112.0,114.5,111.5,114.0,1000.0
1700172800,114.0,116.5,113.5,116.0,1000.0
1700176400,116.0,118.5,115.5,118.0,1000.0
1700180000,118.0,120.5,117.5,120.0,1000.0
1700183600,120.0,122.5,119.5,122.0,1000.0
1700187200,122.0,124.5,121.5,124.0,1000.0
1700190800,124.0,126.5,123.5,126.0,1000.0
1700194400,126.0,128.5,125.5,128.0,1000.0
1700198000,128.0,130.5,127.5,130.0,1000.0
1700201600,130.0,132.5,129.5,132.0,1000.0
1700205200,132.0,134.5,131.5,134.0,1000.0
1700208800,134.0,136.5,133.5,136.0,1000.0
1700212400,136.0,138.5,135.5,138.0,1000.0
1700216000,138.0,140.5,137.5,140.0,1000.0
1700219600,140.0,142.5,139.5,142.0,1000.0
1700223200,142.0,144.5,141.5,144.0,1000.0
1700226800,144.0,146.5,143.5,146.0,1000.0
1700230400,146.0,148.5,145.5,148.0,1000.0
1700234000,148.0,150.5,147.5,150.0,1000.0
1700237600,150.0,152.5,149.5,152.0,1000.0
1700241200,152.0,154.5,151.5,154.0,1000.0
1700244800,154.0,156.5,153.5,156.0,1000.0
1700248400,156.0,158.5,155.5,158.0,1000.0
1700252000,158.0,160.5,157.5,160.0,1000.0
1700255600,160.0,162.5,159.5,162.0,1000.0
1700259200,162.0,164.5,161.5,164.0,1000.0
1700262800,164.0,166.5,163.5,166.0,1000.0
1700266400,166.0,168.5,165.5,168.0,1000.0
1700270000,168.0,170.5,167.5,170.0,1000.0
1700273600,170.0,172.5,169.5,172.0,1000.0
1700277200,172.0,174.5,171.5,174.0,1000.0
1700280800,174.0,176.5,173.5,176.0,1000.0
1700284400,176.0,178.5,175.5,178.0,1000.0
