time,open,high,low,close,volume
1700000000,120.0,121.0,119.0,120.0,1000.0
1700003600,120.0,122.17876288706393,119.0,121.17876288706393,1000.0
1700007200,121.17876288706393,123.35011936747995,120.17876288706393,122.35011936747995,1000.0
1700010800,122.35011936747995,124.50674418089423,121.35011936747995,123.50674418089423,1000.0
1700014400,123.50674418089423,125.64147338892626,122.50674418089423,124.64147338892626,1000.0
1700018000,124.64147338892626,126.74738262133802,123.64147338892626,125.74738262133802,1000.0
1700021600,125.74738262133802,127.81786245709696,124.74738262133802,126.81786245709696,1000.0
1700025200,126.81786245709696,128.84669003933107,125.81786245709696,127.84669003933108,1000.0
1700028800,127.84669003933108,129.8280960686489,126.84669003933108,128.8280960686489,1000.0
1700032400,128.8280960686489,130.75682637509945,127.8280960686489,129.75682637509945,1000.0
1700036000,129.75682637509945,131.6281973345053,128.75682637509945,130.6281973345053,1000.0
1700039600,130.6281973345053,132.43814446922195,129.6281973345053,131.43814446922195,1000.0
1700043200,131.43814446922195,133.18326365566358,130.43814446922195,132.18326365566358,1000.0
1700046800,132.18326365566358,133.86084445019125,131.18326365566358,132.86084445019125,1000.0
1700050400,132.86084445019125,134.46889514010823,131.86084445019125,133.46889514010823,1000.0
1700054000,133.46889514010823,135.00615922639795,132.46889514010823,134.00615922639795,1000.0
1700057600,134.00615922639795,135.472123148264,133.00615922639795,134.472123148264,1000.0
1700061200,134.472123148264,135.86701516524212,133.472123148264,134.86701516524212,1000.0
1700064800,134.86701516524212,136.1917954193699,133.86701516524212,135.1917954193699,1000.0
1700068400,135.1917954193699,136.44813730633365,134.1917954193699,135.44813730633365,1000.0
1700072000,135.44813730633365,136.6384003893764,134.44813730633365,135.6384003893764,1000.0
1700075600,135.6384003893764,136.76559519177962,134.6384003893764,135.76559519177962,1000.0
1700079200,135.76559519177962,136.83334030168842,134.76559519177962,135.83334030168842,1000.0
1700082800,135.83334030168842,136.84581231575666,134.83334030168842,135.84581231575666,1000.0
1700086400,135.84581231575666,136.84581231575666,134.80768923441872,135.80768923441872,1000.0
1700090000,135.80768923441872,136.80768923441872,134.72408800051014,135.72408800051014,1000.0
1700093600,135.72408800051014,136.72408800051014,134.60049694350204,135.60049694350204,1000.0
1700097200,135.60049694350204,136.60049694350204,134.44270395293628,135.44270395293628,1000.0
1700100800,135.44270395293628,136.44270395293628,134.25672125600502,135.25672125600502,1000.0
1700104400,135.25672125600502,136.25672125600502,134.0487077149903,135.0487077149903,1000.0
1700108000,135.0487077149903,136.0487077149903,133.82488958997607,134.82488958997607,1000.0
1700111600,134.82488958997607,135.82488958997607,133.5914807305048,134.5914807305048,1000.0
1700115200,134.5914807305048,135.5914807305048,133.35460316645472,134.35460316645472,1000.0
1700118800,134.35460316645472,135.35460316645472,133.12020906328402,134.12020906328402,1000.0
1700122400,134.12020906328402,135.12020906328402,132.89400498998316,133.89400498998316,1000.0
1700126000,133.89400498998316,134.89400498998316,132.68137941980385,133.68137941980385,1000.0
1700129600,133.68137941980385,134.68137941980385,132.4873343444328,133.4873343444328,1000.0
1700133200,133.4873343444328,134.4873343444328,132.31642183222604,133.31642183222604,1000.0
1700136800,133.31642183222604,134.31642183222604,132.1726863010251,133.1726863010251,1000.0
1700140400,133.1726863010251,134.1726863010251,132.05961320665895,133.05961320665895,1000.0
1700144000,133.05961320665895,134.05961320665895,131.9800847703447,132.9800847703447,1000.0
1700147600,132.9800847703447,133.9800847703447,131.93634328276733,132.93634328276733,1000.0
1700151200,132.93634328276733,133.93634328276733,131.92996243068524,132.92996243068524,1000.0
1700154800,132.92996243068524,133.96182699458222,131.92996243068524,132.96182699458222,1000.0
1700158400,132.96182699458222,134.03212116434406,131.96182699458222,133.03212116434406,1000.0
1700162000,133.03212116434406,134.14032561540935,132.03212116434406,133.14032561540935,1000.0
1700165600,133.14032561540935,134.2852233815919,132.14032561540935,133.2852233815919,1000.0
1700169200,133.2852233815919,134.4649144540805,132.2852233815919,133.4649144540805,1000.0
1700172800,133.4649144540805,134.67683893028328,132.4649144540805,133.67683893028328,1000.0
1700176400,133.67683893028328,134.9178084324743,132.67683893028328,133.9178084324743,1000.0
1700180000,133.9178084324743,135.1840454158789,132.9178084324743,134.1840454158789,1000.0
1700183600,134.1840454158789,135.47122989010887,133.1840454158789,134.47122989010887,1000.0
1700187200,134.47122989010887,135.77455298789,133.47122989010887,134.77455298789,1000.0
1700190800,134.77455298789,136.08877673190162,133.77455298789,135.08877673190162,1000.0
1700194400,135.08877673190162,136.40829927527085,134.08877673190162,135.40829927527085,1000.0
1700198000,135.40829927527085,136.72722482475015,134.40829927527085,135.72722482475015,1000.0
1700201600,135.72722482475015,137.03943739865426,134.72722482475015,136.03943739865426,1000.0
1700205200,136.03943739865426,137.33867752493424,135.03943739865426,136.33867752493424,1000.0
1700208800,136.33867752493424,137.61862094888517,135.33867752493424,136.61862094888517,1000.0
1700212400,136.61862094888517,137.8729583953556,135.61862094888517,136.8729583953556,1000.0
1700216000,136.8729583953556,138.09547541724663,135.8729583953556,137.09547541724663,1000.0
1700219600,137.09547541724663,138.28013136071888,136.09547541724663,137.28013136071888,1000.0
1700223200,137.28013136071888,138.42113648788072,136.28013136071888,137.42113648788072,1000.0
1700226800,137.42113648788072,138.51302631968528,136.42113648788072,137.51302631968528,1000.0
1700230400,137.51302631968528,138.55073229505774,136.51302631968528,137.55073229505774,1000.0
1700234000,137.55073229505774,138.55073229505774,136.52964788649672,137.52964788649672,1000.0
1700237600,137.52964788649672,138.52964788649672,136.44568936701964,137.44568936701964,1000.0
1700241200,137.44568936701964,138.44568936701964,136.29535048768656,137.29535048768656,1000.0
1700244800,137.29535048768656,138.29535048768656,136.07575039826042,137.07575039826042,1000.0
1700248400,137.07575039826042,138.07575039826042,135.7846742249666,136.7846742249666,1000.0
1700252000,136.7846742249666,137.7846742249666,135.42060580780608,136.42060580780608,1000.0
1700255600,136.42060580780608,137.42060580780608,134.98275219439478,135.98275219439478,1000.0
1700259200,135.98275219439478,136.98275219439478,134.47105958669883,135.47105958669883,1000.0
1700262800,135.47105958669883,136.47105958669883,133.88622054011236,134.88622054011236,1000.0
1700266400,134.88622054011236,135.88622054011236,133.2296723198353,134.2296723198353,1000.0
1700270000,134.2296723198353,135.2296723198353,132.50358642617832,133.50358642617832,1000.0
1700273600,133.50358642617832,134.50358642617832,131.71084940696102,132.71084940696102,1000.0
1700277200,132.71084940696102,133.71084940696102,130.85503518029026,131.85503518029026,1000.0
1700280800,131.85503518029026,132.85503518029026,129.940369193438,130.940369193438,1000.0
1700284400,130.940369193438,131.940369193438,128.97168484204505,129.97168484204505,1000.0
1700288000,129.97168484204505,130.97168484204505,127.95437266726509,128.9543726672651,1000.0
1700291600,128.9543726672651,129.9543726672651,126.89432293560799,127.89432293560799,1000.0
1700295200,127.89432293560799,128.894322935608,125.79786228608556,126.79786228608556,1000.0
1700298800,126.79786228608556,127.79786228608556,124.67168520084468,125.67168520084468,1000.0
1700302400,125.67168520084468,126.67168520084468,123.52278111792478,124.52278111792478,1000.0
1700306000,124.52278111792478,125.52278111792478,122.35835805734492,123.35835805734492,1000.0
1700309600,123.35835805734492,124.35835805734492,121.18576367377636,122.18576367377636,1000.0
1700313200,122.18576367377636,123.18576367377636,120.01240468007852,121.01240468007852,1000.0
1700316800,121.01240468007852,122.01240468007852,118.84566560559715,119.84566560559715,1000.0
1700320400,119.84566560559715,120.84566560559715,117.69282786110541,118.69282786110541,1000.0
1700324000,118.69282786110541,119.69282786110541,116.5609900785147,117.5609900785147,1000.0
1700327600,117.5609900785147,118.5609900785147,115.45699067803776,116.45699067803776,1000.0
1700331200,116.45699067803776,117.45699067803776,114.38733358854037,115.38733358854037,1000.0
1700334800,115.38733358854037,116.38733358854037,113.35811800869249,114.35811800869249,1000.0
1700338400,114.35811800869249,115.35811800869249,112.37497304768866,113.37497304768866,1000.0
1700342000,113.37497304768866,114.37497304768866,111.44299802533982,112.44299802533982,1000.0
1700345600,112.44299802533982,113.44299802533982,110.56670914295717,111.56670914295717,1000.0
1700349200,111.56670914295717,112.56670914295717,109.74999315948112,110.74999315948112,1000.0
1700352800,110.74999315948112,111.74999315948112,108.99606862268259,109.99606862268259,1000.0
1700356400,109.99606862268259,110.99606862268259,108.30745511400595,109.30745511400595,1000.0
1700360000,109.30745511400595,110.30745511400595,107.68595086883332,108.68595086883332,1000.0
1700363600,108.68595086883332,109.68595086883332,107.13261903279891,108.13261903279891,1000.0
1700367200,108.13261903279891,109.13261903279891,106.6477827104945,107.6477827104945,1000.0
1700370800,107.6477827104945,108.6477827104945,106.2310288567396,107.2310288567396,1000.0
1700374400,107.2310288567396,108.2310288567396,105.88122095382957,106.88122095382957,1000.0
1700378000,106.88122095382957,107.88122095382957,105.59652031210871,106.59652031210871,1000.0
1700381600,106.59652031210871,107.59652031210871,105.37441572712827,106.37441572712827,1000.0
1700385200,106.37441572712827,107.37441572712827,105.2117611257968,106.2117611257968,1000.0
1700388800,106.2117611257968,107.2117611257968,105.10482073753275,106.10482073753275,1000.0
